shot,reversals,low_confidence,ar_signal,tmax,nl_04,nl_04_r,bt,bt_r,ip,ip_r,p_rf,p_rf_r,p_rf_t,ssep,ssep_r,vel,vel_r,lbo,cryopump
1160512026,"0.7493d, 1.0381u, 1.3746d",,24248.2519531,1.5,4.79772118682E+019,6.7879225552E+018,-5.353559494,0.7192077637,-0.7874390625,0.0184902813,0,0,0,1.0335819721,0.2596853673,-0.1924502105,10.6804248095,0,-0.0107421875
1160512025,"0.7241d, 0.968u, 1.1166d",,23409.6923828,1.5,4.66610502703E+019,5.19988273794E+018,-5.4862766266,0.5903940201,-0.786887875,0.0159084625,0,0,0,1.1009987593,0.3693014085,-2.5905194283,11.0160317659,0,-0.0048828125
1160512024,,,6266.68481445,1.5,4.59842766742E+019,2.82085748823E+019,-5.4570007324,0.0136628151,-0.7848470938,0.0208610031,0,0,0,1.0944138765,0.4174417853,-17.3956441879,5.2908941269,0,0.001953125
1160512022,,,5670.00024414,1.5,4.39139556527E+019,1.91976412462E+019,-5.4579763413,0.0136628151,-0.7885511563,0.0425255188,0,0,0,-1.7456041575,38.8643351197,-0.4654083252,15.8819990873,3,-0.0068359375
1160512021,,,7179.34472656,1.5,6.61039848641E+019,2.78047842947E+018,-4.8109822273,0.0653829575,-0.7885276563,0.0168623313,0,0,0,1.0614387989,0.3285876513,-10.704638958,6.2115717173,0,0.046875
1160506025,"0.65u, 0.9302di, 0.983up",1.1064diw,6216.7097168,1.5,5.09614337606E+019,1.37419149069E+019,-5.4082083702,0.0126862526,-0.7883469688,0.0193923094,0,0,0,1.0842381716,0.3513944745,-3.2466335297,24.2139790893,4,0.0073242188
1160506024,0.6282u,,6005.41601562,1.5,4.91257419234E+019,1.01246531531E+019,-5.4121112824,0.0156135559,-0.7889802813,0.0196611094,0,0,0,1.0584659576,0.3040171564,-1.8941220641,23.7259335667,2,0.0112304688
1160506023,,uweak drift,2944.1730957,1.5,5.43627311997E+019,2.29703079735E+019,-5.4189424515,0.0146379471,-0.7938050625,0.025309225,0.9063691199,0.0353967994,0.9984999895,1.0676025152,0.2341744304,-1.9890212417,31.1812129021,0,0
1160506020,,weak drift,2638.44189453,1.5,6.70501476052E+019,2.38838444662E+019,-5.4482183456,0.0136618614,-0.7935927813,0.0173463156,0.9068954587,0.0380845904,0.9984000325,1.0968408585,0.2690292001,-9.409509182,20.6176279068,0,-0.0078125
1160506019,,weak drift,3385.63208008,1.5,6.2659375463E+019,1.05756884358E+019,-5.4579763413,0.0146379471,-0.7948384688,0.0197322969,0.9082065821,0.0336601257,0.9983999729,1.0137643814,0.2773525417,-6.5550279617,14.7966469854,0,-0.005859375
1160506018,,drift,3301.95861816,1.5,5.96432391462E+019,3.97281302789E+018,-5.4648079872,0.0136623383,-0.79405425,0.0202190375,0.8337243199,0.6298478127,0.8980999589,0.9597947001,0.2641977072,-5.6423654556,23.1551380396,0,-0.0102539063
1160506017,,drift,2948.98498535,1.5,5.76744338342E+019,8.46417926899E+018,-5.4648079872,0.0146384239,-0.7939214375,0.023534125,0.8354229331,0.6342933059,0.8981999755,0.9611037374,0.3245610595,-0.6735430062,27.9842146873,4,-0.0078125
1160506015,,drift,3435.0748291,1.5,5.79344023635E+019,7.42322565139E+018,-5.4628562927,0.0146379471,-0.791975125,0.0204092031,0.6993700862,0.9104114808,0.9974999428,0.9993321896,0.3336205482,-8.6915769577,44.5286783218,4,-0.0024414063
1160506014,,drift,3571.35021973,1.5,5.98415382672E+019,5.07598470997E+018,-5.4667596817,0.0146379471,-0.7915637813,0.0205204,0.5499950349,0.6378139406,0.5974999666,1.0348914862,0.3254698515,-12.8743896484,18.1814524889,4,-0.0180664063
1160506013,"0.6733u, 0.9426d, 1.0416u",,4970.67553711,1.5,5.03633236243E+019,1.47285148268E+019,-5.4667596817,0.0146379471,-0.7894277188,0.0218898156,0,0,0,1.0878425837,0.3290785551,2.2262234688,20.8602368116,4,0.03515625
1160506012,,Complex-u,4891.41333008,1.5,8.01035606452E+019,1.1867334223E+019,-5.469686985,0.0107340813,-1.077283625,0.021558725,0,0,0,1.230858922,0.3549573421,-8.4074950218,9.2627275705,4,2.7719726563
1160506011,,Complex-u,5124.36157227,1.5,7.98515129977E+019,1.50208971788E+019,-5.473590374,0.0117101669,-1.077776,0.0208716688,0,0,0,1.2129119635,0.37828511,-5.7311255932,11.6798814684,4,0.0356445313
1160506010,"0.7546u, 1.0818d, 1.3843ui, 1.4923dp",,4273.2800293,1.5,7.75902837723E+019,2.26346510429E+019,-5.465783596,0.0117106438,-1.07859975,0.0190271938,0,0,0,1.2483797073,0.3756303787,-1.7930473089,31.7811755657,3,0.0458984375
1160506009,"0.7607u, 1.054d, 1.409ui, 1.4769dp",,4486.37207031,1.5,7.56591499278E+019,2.36787980821E+019,-5.4648079872,0.0136623383,-1.07851,0.016848775,0,0,0,1.2671275139,0.3370424509,-2.8953516483,31.0294992447,0,0.1479492188
1160506008,"0.665u, 1.0941d, 1.3966u",,5379.69702148,1.5,4.93469064883E+019,1.22846235148E+019,-5.465783596,0.0136618614,-0.78944675,0.0194081344,0,0,0,1.0599098206,0.2838329673,-8.6147251129,23.1996682644,3,0.0034179688
1160506007,"0.7453u, 1.1373d, 1.3935ui, 1.48dp",,5135.26391602,1.5,5.21298781703E+019,1.19558521658E+019,-5.4677352905,0.0146379471,-0.7895496875,0.0194303188,0,0,0,1.0083528757,0.3725813627,-9.1510725021,22.9834733009,0,0.154296875
1160506006,,,4903.76977539,1.5,4.49898123873E+019,9.93862282252E+018,-5.4677352905,0.0146374702,-0.7903825313,0.02054395,0,0,0,0.9643138051,0.3299390376,6.2057852745,14.3289168,0,0.0126953125
1160506005,,,926.731719971,1.2134999037,4.4624128014E+019,1.98900250488E+019,-5.0285987854,0.0741648674,-0.7916483125,0.0364530438,0,0,0,-1.8480594158,38.3563362062,-1.922287941,15.4215825558,1,0.0610351563
1160506004,,uweak drift,2001.9163208,1.5,7.18306966194E+019,3.11653114029E+019,-5.4677352905,0.0156135559,-0.7902547813,0.0147468219,0.8958538175,0.4530580103,0.7983999252,1.1367077828,0.3976330459,-11.133556366,18.5929066002,2,0.2592773438
1160506003,1.125u,,3351.84790039,1.5,7.5678175877E+019,2.30820394655E+019,-5.4687113762,0.0117101669,-1.0798470625,0.0162102875,0,0,0,1.3627256155,0.3277264833,0.4171073884,26.0595471859,2,0.0629882813
1160506002,0.8194u,,5100.1550293,1.5,6.90231816388E+019,1.81031583449E+019,-5.4706630707,0.0126862526,-1.07901275,0.0201747813,0,0,0,1.3138847351,0.280045867,19.8393735886,26.4994489908,2,0.0649414063
1160506001,1.3843u,,3308.36157227,1.5,5.45959925915E+019,1.2841862165E+019,-5.4755420685,0.0136618614,-0.7926695313,0.0215591844,0,0,0,1.0886566639,0.2708406448,-4.7012536526,19.9735832691,2,0.0126953125
1150903028,,,5792.94628906,1.5,3.52635952001E+019,2.39251305781E+019,-5.4189424515,0.004878521,-0.801756875,0.039771125,0,0,0,-1.5347084999,38.8952391744,-47.5236244202,11.2996765137,0,0
1150903026,,0.7452dl,2435.98046875,1.3884999752,5.26117017578E+019,2.35930698202E+019,-5.4179663658,0.0067336082,-0.80456075,0.0372799,0,0,0,1.0897841454,0.2600322247,-52.4846534729,21.5907623291,6,0
1150903025,1.0022d,,5482.41040039,1.5,6.08996598793E+019,3.78766650678E+019,-5.4179663658,0.007806778,-0.812391375,0.0319529156,0.6108372211,0.213785702,0.997600019,-2.20368433,38.154140234,-45.3025226593,33.784896946,6,0
1150903023,,,3118.01086426,1.4084999561,5.08203818119E+019,2.38807442832E+019,-5.4160151482,0.0087823868,-0.8045628125,0.0538391688,0,0,0,1.1614137888,0.267931208,-51.0495967865,22.2467403412,6,0
1150903022,,0.7677dl,3244.2121582,1.5,4.47325464576E+019,2.06851181907E+019,-5.4179663658,0.0097579956,-0.8045689375,0.030383,0,0,0,1.1425052881,0.1717696786,-52.5087547302,26.8298502922,6,0
1150903021,1.0614d,,5377.09033203,1.5,5.22766211912E+019,3.69102981409E+019,-5.421869278,0.0078072548,-0.8089611875,0.02567985,0,0,0,-2.2166478634,38.1116415858,-39.9095687866,31.323856163,6,0
1150903019,,complex?,5726.68579102,1.5,4.07956791037E+019,2.52251492563E+019,-5.4267492294,0.0078072548,-0.8080299375,0.025677625,0,0,0,-2.1933324337,38.1921593547,-36.6987094879,9.4719688416,6,0
1150901024,,complex?,1187.7588501,1.5,5.34340462954E+019,1.83069051063E+019,-5.018840313,0.0634303093,-0.812183625,0.0197301,1.1947848797,0.4151417613,0.9980000257,1.0759869814,0.1751378179,3.7817671299,36.205533886,4,0
1150901023,0.9109d,,2217.5748291,1.5,7.63364227023E+019,4.43578808336E+019,-5.4267492294,0.0107350349,-0.810533,0.0244333531,0.6129298806,0.2147086024,0.9975999594,1.0937286615,0.213655591,-28.0791759491,40.5806756496,4,0
1150901022,,,1455.50396729,1.5,8.3773281858E+019,6.51828887892E+018,-5.2286500931,0.0458650589,-0.8132484375,0.0184978125,1.1972068548,0.4017188758,0.9981000423,1.1176252365,0.1993178725,-20.3094167709,17.9782072544,4,0
1150901021,,,1026.69390869,1.5,4.46466196239E+019,1.25214618379E+019,-5.2247462273,0.007806778,-0.8135595625,0.019423,1.1997231841,0.4013106257,0.9980999231,1.1003553867,0.2002856731,-4.4606077671,18.8945971847,4,0
1150901020,1.1021d,,4179.16015625,1.5,4.97237750938E+019,4.00126418868E+019,-5.4296765328,0.0087823868,-0.807720875,0.0297841031,0,0,0,1.0370849371,0.253144145,-19.4161262512,34.8283827305,4,0
1150901018,,,3671.75610352,1.5,4.27409966482E+019,1.69947039492E+019,-5.4257736206,0.0087828636,-0.8030155625,0.0385328125,0,0,0,-1.5628112555,38.8776432276,-34.1148166656,11.4136374474,0,0
1150901017,0.5901d,,3394.83422852,1.5,7.52676270313E+019,6.16463696718E+019,-5.4267492294,0.0097584724,-0.805842,0.0360217281,0,0,0,1.0427362919,0.1781144142,-45.1928024292,38.518880558,4,0
1150901016,1.096d,,2600.40270996,1.5,7.69121621749E+019,4.53105078234E+019,-5.4277248383,0.0097594261,-0.8155474375,0.023802875,1.2053617239,0.4044703603,0.9980999827,1.0855517387,0.1743295193,-6.1219527721,35.9290618658,4,0
1150901015,1.2841d,,2844.62585449,1.5,6.94887082649E+019,4.05104334618E+019,-5.4277248383,0.0097594261,-0.8139909688,0.0244415406,1.2024382353,0.5371550262,0.986299932,1.0677349567,0.1896717548,-3.4710747004,40.1243264914,4,0
1150901014,,,2738.8762207,1.5,6.01808387595E+019,8.21678211586E+018,-5.4296765328,0.0087828636,-0.8158656563,0.0216069156,1.1984915137,0.4705318064,0.9981000423,1.0690009594,0.1684271097,1.4635509849,27.0845002413,4,0
1150901013,,,860.884307861,1.5,3.53992001682E+019,2.17224206601E+019,-5.4316287041,0.0146379471,-0.8099190625,0.038225975,1.1863299608,0.6672844589,0.9980999827,-1.5809321404,38.8057512045,-28.5928277969,15.2200440407,0,0
1150901011,,,1606.92218018,1.5,4.13869986561E+019,6.5609143059E+018,-5.4296765328,0.0117111206,-0.8152425,0.0191118125,1.1866685152,0.5421660185,0.9980999827,1.0463962555,0.1752497554,-3.5436890125,10.0531140208,4,0
1150901010,,,732.087371826,1.5,4.18782318641E+019,9.06178319009E+018,-5.4277248383,0.0097589493,-0.8111675,0.019111875,1.1940651536,0.541515246,0.9981000423,1.043419838,0.1502589583,-30.9777326584,13.4240541458,4,0
1150901009,,,1649.98071289,1.5,8.34996529963E+019,1.00469770546E+019,-5.4257736206,0.0107350349,-0.8149251875,0.020053375,1.1939710379,0.538406229,0.9980999231,1.1352543831,0.1575552225,-16.826962471,17.5635524273,4,0
1150901008,0.7999u,,2115.85717773,1.5,7.77347727944E+019,1.36448064797E+019,-5.4267492294,0.0097594261,-0.81523225,0.023813125,1.1960450411,0.5534097075,0.9953999519,1.13185215,0.1182693839,5.8167145252,33.0979774475,4,0
1150901007,,,1361.56622314,1.5,4.96031036927E+019,1.04123111235E+019,-5.4296765328,0.0107350349,-0.81586875,0.0210012688,1.1982918382,0.5421640694,0.9979999661,1.1463968754,0.1259613633,4.3043885231,10.4860211909,4,0
1150901006,,,1622.06408691,1.5,6.12968364646E+019,9.56134827729E+018,-5.4316287041,0.0117096901,-0.8164950625,0.02352915,1.2016322613,0.5556159586,0.9968000054,1.0923985243,0.1169294715,15.8128557205,27.943480444,4,0
1150901005,,,714.333007812,1.5,6.39183118788E+019,1.84388203332E+019,-5.436507225,0.0097584724,-0.8171335625,0.020053375,1.1972622871,0.7541018009,0.9979999661,1.1136232615,0.1033797264,18.8298950195,39.9318894863,4,0
1150728028,,H-mode?,3638.51599121,1.3684998751,6.37232079385E+019,6.2575687235E+018,-5.4111356735,0.0087828636,-0.8186563125,0.022243375,1.2021586299,0.4249810219,0.8668999672,1.0996941328,0.1765331984,44.6765899658,41.4671441317,0,0
1150728027,,dweak drift,2427.03759766,1.5,4.43933845038E+019,2.42708264897E+019,-5.4111356735,0.0097594261,-0.8183339063,0.0238071438,1.193921566,0.4073009551,0.8981999159,0.872431457,0.2004058659,32.2858181,30.2739027023,0,0
1150728026,,,4598.58422852,1.5,9.51116128894E+019,9.54171012001E+018,-5.4101595879,0.0097589493,-0.811754875,0.026320475,1.1990983486,0.547271961,0.8981999755,0.830122292,0.209387809,-4.1499431133,18.6606046379,0,0
1150728025,,H-mode?,3682.41467285,1.5,6.37152870567E+019,9.66433007566E+018,-5.4111356735,0.0097589493,-0.818648125,0.0269486875,1.192310214,0.4032810837,0.8982999325,0.8830575347,0.2110435665,46.8878269196,42.5935842514,0,0
1150728024,,H-mode?,3888.8638916,1.5,7.5620209624E+019,1.62908298104E+019,-5.4111356735,0.0097589493,-0.8177045625,0.0250657906,1.1892787218,0.403646183,0.8982999921,0.90641433,0.2146633863,42.9442920685,49.5236167371,0,0
1150728023,,H-mode?,5016.50634766,1.5,1.06844263975E+020,1.88891048695E+019,-5.4101595879,0.0097589493,-0.8054991563,0.0200595,1.185451746,0.6487239361,0.8981999755,0.8459408879,0.2084772587,-15.0094614029,8.5551803589,0,0
1150728022,,H-mode?,4128.74707031,1.5,1.14721042131E+020,1.34231203065E+019,-5.4101595879,0.0097579956,-0.8026696875,0.0200595,1.1795070171,0.747420311,0.8981999159,0.8554440737,0.2304488719,-13.4801855087,8.5628109932,0,0
1150728021,,H-mode?,1539.86749268,1.5,4.08778258164E+019,1.40810009943E+019,-5.4101595879,0.0097589493,-0.8195803125,0.02287575,1.193829298,0.4005888075,0.8982999325,0.8671153188,0.1567513347,27.8933725357,20.9472339153,0,0
1150728020,,H-mode?,3258.37036133,1.5,6.08943030587E+019,1.03135015319E+019,-5.409183979,0.0107340813,-0.818957125,0.0263161875,1.1925091744,0.4147325754,0.8981999159,0.8827661276,0.1490449607,40.7727603912,33.9329596996,0,0
1150728019,,H-mode?,2380.74267578,1.5,5.62470918195E+019,1.14945256741E+019,-5.4140625,0.0107340813,-0.8195956875,0.025071975,1.1996436119,0.4158588707,0.8982999325,0.8711792827,0.1663725078,34.5857658386,27.0686545849,0,0
1150728018,,,4066.95568848,1.5,3.96715538086E+019,1.29806909012E+019,-5.4121112824,0.0107350349,-0.8042415,0.042282375,0,0,0,-1.6244083643,38.7984967232,-0.0098100686,13.1554571867,0,0
1150728017,,,2035.11346436,1.5,5.57387568077E+019,1.50644094719E+019,-5.4179663658,0.0087823868,-0.8196049063,0.0250616656,1.2256759405,0.427911824,0.8982999921,0.8820106983,0.1163364351,34.4513816833,32.7904805422,0,0
1150728016,,H-mode?,2967.97253418,1.5,7.78233494511E+019,1.33045465536E+019,-5.4228453636,0.0097584724,-0.818668625,0.0288236438,1.2386146784,0.4325910628,0.8981999159,0.8577547073,0.1141374707,39.3223743439,41.9910420656,0,0
1150728015,,,3214.55163574,1.5,6.25541609963E+019,2.87235076236E+018,-5.4238219261,0.0097579956,-0.810219875,0.021001,0,0,0,0.8393395543,0.1621677279,-7.6001293659,7.8119390249,0,0
1150723029,,,1269.15570068,1.00849998,1.03138219296E+020,3.18424548747E+019,-5.409183979,0.0058555603,-1.095461625,0.0181661625,0,0,0,-0.4853407592,0.3171418533,-6.68648386,11.0124597549,0,0
1150723028,,,2108.31396484,1.5,9.67725571446E+019,9.47675405167E+018,-5.409183979,0.007806778,-1.091699875,0.01879475,0.3967246413,0.5228879511,0.0487999916,-0.3218864799,0.4918589816,-2.5178576708,16.0602304935,0,0
1150723027,,,2544.41894531,1.5,9.70449369611E+019,1.01380768706E+019,-5.4111356735,0.0087833405,-1.093582875,0.017857475,1.1054341197,0.6494539291,0.0489000082,-0.344417572,0.4656783305,-0.5144127607,16.1106136084,0,0
1150723026,0.8249u,,3162.82092285,1.5,9.43475798515E+019,1.37481297864E+019,-5.4111356735,0.0126867294,-1.093265625,0.01879695,1.1511614323,0.2394669414,0.0487999916,-0.3521651328,0.47432613,4.0263687372,21.5493749142,0,0
1150723025,0.9079u,,4307.28027344,1.5,8.2594605393E+019,1.75939980396E+019,-5.4101595879,0.0097579956,-1.093264625,0.018176725,0.9674408734,0.2351406544,0.0487000942,-0.3465189338,0.5114465244,7.47966218,30.8133174419,0,0
1150723024,,H-mode,1031.55474854,1.5,7.86465845931E+019,1.52789259497E+019,-5.4130868912,0.0107340813,-0.8011039375,0.0294311875,1.7628121376,1.0242506266,0.8988000155,40,0,14.900993824,35.9351128578,0,0
1150723023,,,1916.03997803,1.5,7.2829396225E+019,5.86608035165E+018,-5.4140625,0.0098072529,-0.79703925,0.02598875,0.8134750426,0.4915241599,0.8985000253,40,0,-2.7667274475,19.479255116,0,0
1150723022,,0.9879u?,18130.3642578,1.5,8.83670854193E+019,1.70390050319E+019,-5.4130868912,0.0107340813,-1.091088,0.019120125,0.9619329572,0.24241938,0.0486000776,-0.3369536698,0.3853621706,-1.1515100598,12.7539667606,0,0
1150723021,,,14512.7226562,1.5,8.5134362904E+019,2.04381821728E+019,-5.4160151482,0.0087828636,-1.093278,0.020990875,0.9786631465,0.1922833443,0.0487000942,-0.326654762,0.4357787929,-0.0424453691,11.5486404657,0,0
1150723020,,,1758.33825684,1.5,8.23908438982E+019,2.16688215573E+019,-5.4189424515,0.0097584724,-1.095164875,0.0792550313,0,0,0,-0.3539023697,0.4763679653,-5.9024951458,8.8258527875,0,0
1150723019,,,1814.93701172,1.5,8.35093770771E+019,4.29086668937E+019,-5.4199180603,0.0087828636,-1.09767,0.0225777688,0.4788987041,0.5037183583,0.1964000463,-0.3488961458,0.3938135132,-4.9833712578,13.7952713013,0,0
1150723014,1.3996u,,2117.65698242,1.5,8.74373999595E+019,4.92850470845E+019,-5.4140625,0.0097579956,-1.096409375,0.014719875,0.543245554,0.3830903471,0.1956000328,-0.4572287798,0.2848364264,-5.8938348293,14.8921188474,0,0
1150723013,"0.8dl, 1.4ul",,3652.58666992,1.5,4.53736826829E+019,9.42071260371E+018,-5.4199180603,0.0087828636,-0.610427,0.022243375,0,0,0,-3.7741470337,37.537212491,-16.5729398727,19.5594678879,0,0
1150723012,"0.8dl, 1.4ul",,3700.05737305,1.5,4.17312117663E+019,1.04292449219E+019,-5.4199180603,0.0107350349,-0.609174375,0.0222371875,0,0,0,-3.8014616966,37.4788039923,-15.5330352783,19.3868927956,0,0
1150723011,"0.8dl, 1.4ul",,3745.38378906,1.5,4.31004357954E+019,8.81317569456E+018,-5.4199180603,0.007806778,-0.61011175,0.0219344125,0,0,0,-3.8477437496,37.6224597692,-15.7409796715,18.0477941275,0,0
1150723010,"0.8dl, 1.4ul",,3831.11755371,1.5,4.44908738018E+019,8.07527870771E+018,-5.4179663658,0.0097584724,-0.6101096875,0.0185007688,0,0,0,-40,37.5021021366,-16.3793144226,17.6333813906,0,0
1150723009,0.7906dl,,4024.54138184,1.5,4.49675054954E+019,8.29978204962E+018,-5.4179663658,0.0097584724,-0.6088633125,0.0144168125,0,0,0,-40,37.6245174408,-16.0546951294,14.1558459997,0,0
1150723008,0.7878dl,,3712.26940918,1.5,4.09148067905E+019,5.78358993158E+018,-5.4199180603,0.0097594261,-0.6071359063,0.0109743125,0,0,0,-3.7378072739,37.5168288946,-11.2720346451,8.6005094051,0,0
1150723007,,drift,1627.31494141,1.5,4.23094515284E+019,1.25220710773E+019,-5.4179663658,0.0097584724,-0.607925875,0.01316625,0.8566985726,0.9350518614,0.9348000288,-40,37.5461345911,-13.0187444687,9.0023283958,0,0
1150723006,,drift,987.393981934,1.5,4.07784321643E+019,7.92971546282E+018,-5.4189424515,0.0097594261,-0.61072575,0.0072166875,0.8425634801,0.4704558879,0.9986000061,-40,37.7672151327,-11.9207201004,11.4933060408,0,0
1150723005,,drift,1128.27154541,1.5,4.07828829873E+019,9.90275301488E+018,-5.4179663658,0.0117096901,-0.609471125,0.0078388125,0.6286118627,0.346423763,0.9983999729,-40,37.4724203348,-11.210641861,10.9265156746,0,0
1150723004,,,1623.94726562,1.5,4.30051147343E+019,3.69662120455E+018,-5.416990757,0.0107336044,-0.6054085,0.0115965625,0,0,0,-3.2727484703,37.6554498672,-8.4130506516,8.12770648,0,0
1150723003,,locked,2412.12036133,1.5,3.66024320264E+019,2.28903500586E+019,-5.4179663658,0.0098067999,-0.8055043125,0.0347793125,0,0,0,-1.6420553923,38.7710319161,-1.2978608608,17.5742898464,0,0
1150710025,,,2416.85961914,1.5,2.9732399702E+019,7.1679508273E+018,-5.4247975349,0.0126857758,-0.6035460625,0.009410625,0,0,0,-40,37.5405194759,11.7057285309,6.0302025318,0,0
1150710024,0.8021dl,,1625.84191895,1.5,3.13620001792E+019,9.89360848662E+018,-5.4257736206,0.0117106438,-0.616077875,0.0219076875,0,0,0,-40,37.4817599058,6.8650174141,13.5193349943,0,0
1150710023,0.8021dl,,2083.44921875,1.5,3.0234925994E+019,9.06378595052E+018,-5.4267492294,0.0146379471,-0.61513025,0.015953875,0,0,0,-40,37.7911715508,2.5339685679,13.0131955802,0,0
1150710022,0.8021dl,,2225.09521484,1.5,3.02256626085E+019,6.34822840501E+018,-5.4277248383,0.0146379471,-0.6104475,0.012511375,0,0,0,-40,37.5278880596,4.0210125446,14.4378759742,0,0
1150710021,,,2533.4197998,1.5,3.23039517907E+019,4.73525958052E+018,-5.4267492294,0.0126862526,-0.6060450625,0.0122458375,0,0,0,-40,37.5733132362,5.3781130314,9.8955699112,0,0
1150710020,,,1902.62194824,1.5,2.73382175306E+019,6.99469275368E+018,-5.4257736206,0.0126862526,-0.608230875,0.0109865344,0,0,0,-40,37.5800634623,7.6309432983,9.5597394943,0,0
1150710019,"0.8021dl, 1.1938dl",,1764.08459473,1.5,2.9767239927E+019,4.29304578948E+018,-5.4238219261,0.0136613846,-0.6135563125,0.022534,0,0,0,-40,37.6277292967,0.4535788,15.8431604147,0,0
1150710018,0.8021dl,,1626.02313232,1.5,2.92852843981E+019,4.84668298936E+018,-5.4267492294,0.0136623383,-0.6169988125,0.0219096875,0,0,0,-40,37.5755025148,1.4080401063,9.3133577228,0,0
1150710017,0.8049dl,,1430.72851562,1.5,2.77349532117E+019,7.22716722504E+018,-5.4287004471,0.0117096901,-0.6170203438,0.0212936875,0,0,0,-40,37.5841648579,3.5475423336,8.5985366553,0,0
1150710016,"0.7963dl, 0.9708u",,1611.78076172,1.5,2.9654004523E+019,5.68043012227E+018,-5.4277248383,0.0107350349,-0.617635375,0.0200369375,0,0,0,-40,37.6206769943,1.8752382398,13.3860068798,0,0
1150710015,0.7963dl,,1988.27734375,1.5,2.79835714825E+019,7.97740128211E+018,-5.4257736206,0.0126867294,-0.615427,0.0181584344,0,0,0,-40,37.6187157631,0.2534937281,16.3047791958,0,0
1150710014,0.8249dl,,4025.5378418,1.5,3.50017157197E+019,7.16707330707E+018,-5.4267492294,0.0107350349,-0.6113643125,0.01658625,0,0,0,-40,37.557277441,-2.9958276749,16.4619606972,0,0
1150710013,"0.8106dl, 1.0451ul, 1.331dl",,3521.95507812,1.5,3.44964472458E+019,5.5445279562E+018,-5.4296765328,0.0117106438,-0.6070090625,0.017849125,0,0,0,-40,37.5644904375,6.1984889507,14.9266596198,0,0
1150710012,,complex,3259.02648926,1.5,3.29492023885E+019,4.74508877466E+018,-5.4316287041,0.0117096901,-0.6066979375,0.019723875,0,0,0,-40,37.5468345881,4.5951592922,13.46259588,0,0
1150710011,,complex,3000.02429199,1.5,2.90015334323E+019,5.33197157779E+018,-5.4316287041,0.0117096901,-0.6041999688,0.0219221656,0,0,0,-40,37.5299093723,7.3065252304,10.199523437,0,0
1150710010,0.8135dl,,3278.69177246,1.5,3.34982995949E+019,4.81065661127E+018,-5.4345560074,0.0117106438,-0.6110655625,0.012513375,0,0,0,-40,37.5471147299,-1.0308815837,17.1313051701,0,0
1150710008,0.5476u,locked,1960.59893799,1.5,3.72625590165E+019,1.56258992738E+019,-5.4247975349,0.0126862526,-0.8045791875,0.0369671875,0,0,0,-1.6565015316,38.7490228415,0.1206227355,14.1754039764,0,0
1150710007,0.8078dl,,2254.05175781,1.5,3.00328665431E+019,4.93463006574E+018,-5.4345560074,0.0117106438,-0.612330375,0.013139625,0,0,0,-40,37.4724740982,-9.7422347069,16.8981888175,0,0
1150710005,,complex,1224.98669434,1.5,2.93822481295E+019,6.29492628032E+018,-5.4374833107,0.0126857758,-0.607637375,0.0165967063,0,0,0,-40,37.5158448219,-5.1725897789,12.0398747087,0,0
1150630022,,,6859.34008789,1.5,3.52302162262E+019,2.49319375427E+019,-5.4238219261,0.0117096901,-0.8001951875,0.0347855375,0,0,0,-1.5206611157,39.0416586995,0.4137165844,15.517040813,0,0
1150630021,"0.9804di, 1.0709up",,5073.88330078,1.5,6.29010899002E+019,9.25938302179E+018,-6.4435930252,0.0126862526,-1.0071399375,0.0636216906,0.8072247505,0.5360727727,0.8980000019,1.1979717016,38.9277583957,4.0430958271,16.7491329908,0,0
1150630020,"1.0935u, 1.3423u",,4050.99462891,1.5,6.05004272073E+019,1.8988533706E+019,-6.4465212822,0.0117106438,-1.0083905,0.0657938688,0.7752885818,0.5456719875,0.8980000019,1.1972169876,19.7204757929,12.0414485931,27.5857452989,0,0
1150630019,,dweak drift,4308.24853516,1.3034999371,9.76126104165E+019,1.77665650701E+019,-6.4484729767,0.0087828636,-0.999935625,0.0201085938,0.2987951636,0.5661514044,0.6890000105,1.2412900925,0.503033638,-28.6257266998,18.3805131912,0,0
1150630018,,weak drift,4086.22912598,1.5,8.24498876726E+019,9.59429712234E+018,-5.4296765328,0.0107340813,-0.9968649375,0.070788625,0.800219655,0.5555993646,0.8978999853,1.2795169354,38.9223915935,-12.8609852791,14.413726902,0,0
1150630017,,weak drift?,1776.56329346,1.5,8.73811973232E+019,3.82757787727E+019,-5.4345560074,0.0087828636,-0.9984265625,0.0200391656,0.7946144938,0.5631485581,0.8978000283,-3.7337229252,38.9572764635,-11.2187604904,13.3074834347,0,0
1150630016,,dweak drift,1557.39685059,1.5,8.57397672004E+019,2.91842709455E+019,-6.4592065811,0.0107340813,-1.006223125,0.0172413531,0.8037564158,0.5486779049,0.8979999423,-2.634393692,39.2261895239,-12.9482383728,17.5250247002,0,0
1150630015,,,1431.79467773,1.3734998703,9.45803156767E+019,3.41680213633E+019,-6.4504241943,0.0097584724,-1.003069125,0.0390549375,0.8049439788,0.1535665482,0.3718999624,-40,38.9360646665,-9.8610196114,13.9654765606,0,0
1150630014,,dweak drift,1623.25897217,1.5,8.48315530037E+019,3.27341011904E+019,-6.4484729767,0.0136623383,-1.0033843125,0.0207067344,0.7962604165,0.5430419981,0.8979999423,-2.8408913612,38.4736448526,-14.4186263084,13.0781065702,0,0
